File,Trace ID,S1 Mean,S1 Median,S1 Mode,S1 Std Dev,S1 Skewness,S1 Kurtosis,S1 Variance,S1 Max,S1 Min,S1 Z-Score,S2 Mean,S2 Median,S2 Mode,S2 Std Dev,S2 Skewness,S2 Kurtosis,S2 Variance,S2 Max,S2 Min,S2 Z-Score,S3 Mean,S3 Median,S3 Mode,S3 Std Dev,S3 Skewness,S3 Kurtosis,S3 Variance,S3 Max,S3 Min,S3 Z-Score,S4 Mean,S4 Median,S4 Mode,S4 Std Dev,S4 Skewness,S4 Kurtosis,S4 Variance,S4 Max,S4 Min,S4 Z-Score,S5 Mean,S5 Median,S5 Mode,S5 Std Dev,S5 Skewness,S5 Kurtosis,S5 Variance,S5 Max,S5 Min,S5 Z-Score,S6 Mean,S6 Median,S6 Mode,S6 Std Dev,S6 Skewness,S6 Kurtosis,S6 Variance,S6 Max,S6 Min,S6 Z-Score
noise_2023-02-21T01_07_00.492647Z_WS.POZA.S2.DN2.MSEED,WS.POZA.S2.DN2,1.412054105631893e-05,9.62566367234657e-05,0.0008638903697944294,0.0011764810456543115,-0.12615975646530272,-0.33662422046303364,1.384107650783862e-06,0.0028981206775240626,-0.0028975204128028186,-7.105427357601002e-18,-1.0597217563802008e-05,5.787769534470665e-05,5.787769534470665e-05,0.0011509255272885172,-0.08799971156997201,-0.07501185996589577,1.3246295693643516e-06,0.003166791569007303,-0.0032045702456648365,-2.842170943040401e-17,7.445662934339044e-05,9.62566367234657e-05,-0.0003643272634854806,0.0011417318376948612,-0.18164601098032143,0.29138423662423696,1.303551589206085e-06,0.0028597417361452856,-0.004586312795375737,0.0,-6.832324500780783e-05,0.00013463557810224218,0.0002881696454491711,0.0011770700600768778,-0.2717293518807484,-0.3137320602119411,1.385493926329385e-06,0.0027829747024718126,-0.003089424270612587,-3.552713678800501e-17,4.6514563799823724e-05,7.706716603408616e-05,0.0002497815531544744,0.0011347393577674073,0.21797161464138193,0.3495832345266878,1.2876334100663881e-06,0.003780900385647241,-0.003089424270612587,-4.263256414560601e-17,-0.00015368423325702173,-0.000153224784070387,-0.000709756037726257,0.0012054709611886041,-0.11837081902405477,0.05312002838797092,1.4531602382689769e-06,0.0030900336862497504,-0.003895446095978247,-1.4210854715202004e-17
noise_2023-02-21T01_07_00.492647Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,1.5991031146736465e-06,0.00014293024106057373,0.0003350262681046661,0.001301731174906441,-0.5167032289790956,0.7243169708902255,1.6945040517233035e-06,0.003136817101578615,-0.005537958363598069,4.085620730620576e-17,0.00014549308317764377,-1.0512317126473363e-05,-0.0008163785769220999,0.001214351779718662,0.09289886234295623,-0.2636422991803382,1.4746502449058818e-06,0.0033289131286227077,-0.003119188266975632,0.0,-6.302012627538212e-05,-8.781925483944861e-05,0.00025771933039169084,0.0011190034704438895,0.0072133126992846505,-0.4051725421730321,1.2521687668654689e-06,0.0025605290204452234,-0.003004399177644515,-3.552713678800501e-17,0.00016082796845849973,0.00010427677220464375,-4.916578598351862e-05,0.0013069727936089715,0.06468533926781053,-0.1867065827684109,1.708177883234039e-06,0.003789240803184964,-0.0034260733833508415,7.105427357601002e-18,0.00010959923773406748,0.00020032478572668992,0.00044981535743578323,0.0011565173249659592,-0.012964159996759749,0.03651026276547409,1.3375323229464181e-06,0.0038653764236601515,-0.0034260733833508415,2.1316282072803006e-17,8.08551127117566e-05,0.00012360350663260874,0.00021906586153576087,0.001217399986933679,-0.09646199928936802,-0.19078570211161416,1.4820627281861218e-06,0.00336639528024085,-0.0034647268522078867,1.7763568394002505e-18
noise_2023-02-21T01_07_00.493079Z_WS.POZA.S4.DN1.MSEED,WS.POZA.S4.DN1,-0.00016065294478875494,-4.011268781858476e-05,0.00026691884321162704,0.0016816438796667579,0.14802360745391152,0.416275714982818,2.827926138020665e-06,0.006638298959715607,-0.004377280798424702,-2.1316282072803006e-17,8.683174615082137e-05,5.582551471248849e-05,0.00045879524827363414,0.001761731353024743,0.1584697511352039,-0.1754439054140131,3.1036973602303915e-06,0.006024162690327821,-0.003993454780973326,-4.9737991503207014e-17,5.489900277713432e-05,0.0001901243567903235,-0.001268385226594016,0.001708266205520738,-0.18986200223309618,0.2011931531850526,2.91817342892422e-06,0.004642447593364785,-0.004952983220938085,3.1974423109204506e-17,-0.000231430081728698,-0.00019362845333369068,-0.00030878357930175595,0.0016724415926397322,-0.3064852420445793,0.07906438550960582,2.7970608807913243e-06,0.0040283113239769994,-0.005451964364357666,0.0,-1.6339340325289804e-05,3.660859127535702e-05,0.00026691884321162704,0.0017310635754474713,0.1530330266874026,0.2987807700389786,2.996581102240983e-06,0.006638298959715607,-0.004377280798424702,-1.4210854715202004e-17,0.00012137330584300769,0.00015176371724342233,-0.0002704229397548548,0.0017114990972451848,-0.09327593790940816,-0.027247332683156156,2.9292291598710826e-06,0.004565653106943482,-0.004530796563939808,0.0
noise_2023-02-21T01_07_00.493079Z_WS.POZA.S4.DN2.MSEED,WS.POZA.S4.DN2,0.0001576562138237764,0.0002005018270753432,0.0005843278445267191,0.001053824657965624,0.07151144960765451,-0.11647134082111643,1.1105464097363644e-06,0.002848850102360851,-0.0026781567001465745,7.105427357601002e-18,-2.396706579475368e-05,8.552214685834941e-06,-0.0006055108473744492,0.0012736024536710376,0.038144224140055874,-0.15417500498082948,1.6220632099968876e-06,0.0031558816333909236,-0.003637685140111333,-7.105427357601002e-18,0.00013216952204052267,0.0001621411875283026,-0.0006823053337956133,0.0011627043020301894,-0.05273090559321003,-0.15987013237002934,1.3518812939595095e-06,0.0030790871469697596,-0.0029468275916297456,3.552713678800501e-17,0.00012495391502467744,0.00012370734065403967,-0.0006823053337956133,0.0011643725921224757,-0.033640298623033554,-0.17228743796664459,1.3557635332860133e-06,0.0030790871469697596,-0.0029468275916297456,-3.1974423109204506e-17,-4.9607785794820544e-05,-2.9808424861066243e-05,-0.00018332419037617216,0.0011932566549743763,-0.08757907953408184,-0.44080159057534996,1.423861444640638e-06,0.002810416255486449,-0.0031387039966917526,-3.1974423109204506e-17,-5.0372948780593585e-05,-8.734938418141801e-05,0.0006994829704947844,0.0011521462554660382,0.18934305333658286,0.0926386178063483,1.3274409939844136e-06,0.0034245525248742343,-0.0029083937447554825,-2.4868995751603507e-17
noise_2023-02-21T01_07_00.493079Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,-0.0001722377618687306,-0.0001153726525947593,-0.0007098161509172132,0.001192747473114109,0.05573244468560994,-0.3268247548524723,1.4226465346200923e-06,0.002859187473494202,-0.003089932778683721,1.4210854715202004e-17,0.00010066041352669976,5.739664002136806e-05,0.0002881461359213904,0.0011786086257656763,0.3721102046406218,0.3194344623101948,1.3891182927292562e-06,0.0042026883455650605,-0.002744394193451466,3.552713678800501e-17,5.296449271691338e-06,0.00011537684330582068,-0.0005563735927290508,0.0012689617850111183,-0.11944016544841203,-0.24714307810619252,1.6102640118186036e-06,0.0033581686169135037,-0.0036263960737222796,1.5987211554602253e-17,-7.827000776146005e-05,-9.604591816679431e-05,0.0001733570465902733,0.0011250014065258866,-0.369170472817219,0.6948524903186333,1.2656281646852233e-06,0.0037810141398587336,-0.0037798386319093267,-2.842170943040401e-17,8.49553919986314e-05,5.739664002136806e-05,0.00021083919820841517,0.0011928581491796578,0.10581626786544501,0.06928350117545579,1.4229105640643188e-06,0.0038571497603339206,-0.002820529813926653,2.842170943040401e-17,1.0632970608361112e-05,9.605010887729805e-05,9.605010887729805e-05,0.0011755244180446595,0.04126629099275596,-0.25411393009548533,1.3818576574192352e-06,0.0037810141398587336,-0.002820529813926653,1.5987211554602253e-17
noise_2023-02-21T20_07_00.489606Z_WS.POZA.S5.DN1.MSEED,WS.POZA.S5.DN1,-0.0001085100084476529,-0.00018358284154723547,-0.00022196635838396336,0.0018285571526853509,0.018220039967531944,-0.20580311621391223,3.3436212606367575e-06,0.004307078157284236,-0.004942919307319903,-2.842170943040401e-17,-0.00034417363770776395,-0.00037549127481497204,-0.0006057832249194451,0.001780394999463878,-0.23745709788929037,0.3931567348475773,3.169806354115982e-06,0.004191932182231998,-0.006324661857030813,0.0,-4.786670561123335e-05,8.3255917205011e-06,-0.0013350380166116326,0.0017511461611507098,0.0779277041902158,0.05297636831662267,3.066512877712868e-06,0.005688818419266162,-0.0047510108740521665,3.552713678800501e-18,-0.0001551820222866432,-0.0002603475874917155,-0.00018358284154723547,0.0030181687198326166,0.35334253161287327,0.5180686377119508,9.109342421376054e-06,0.009450229201863405,-0.008282129706544942,1.021405182655144e-17,-0.00018097443701995032,-0.00010682038333173111,-0.0006825456831349495,0.0019761509590964115,-0.12219932520070752,0.08654338707809961,3.905172613137667e-06,0.005189857865407427,-0.005748936557227594,-3.552713678800501e-17,-0.00014428163425813455,8.3255917205011e-06,-0.0009128376332394227,0.001922123513295636,-0.022006391315849742,0.14598386593866497,3.694558800363959e-06,0.006725125331549342,-0.004866156849104398,-1.2434497875801754e-17
noise_2023-02-21T20_07_00.489606Z_WS.POZA.S5.DN2.MSEED,WS.POZA.S5.DN2,-7.815723605010931e-05,-0.00010349103433013655,-0.00033378298443460097,0.0010961866042220514,-0.08507306973275708,-0.10773065317030595,1.2016250712758723e-06,0.0027751400401439157,-0.002943734016509492,0.0,-6.480041275504082e-05,-7.5345299672751404e-06,1.1654940722113096e-05,0.0011696746011752956,0.0034616086516263975,-0.2557338459769176,1.3681386726345867e-06,0.0030438109316271566,-0.003404317916718438,2.1316282072803006e-17,-7.800368368093049e-05,-4.591347134605161e-05,0.000280325832205354,0.0011170223379735884,-0.09969684115101832,-0.27944102484593536,1.2477389035319817e-06,0.0027751400401439157,-0.00313564702523518,-1.4210854715202004e-17,-6.648908617570731e-05,-0.00010349103433013655,-0.0002953948921399043,0.001122655214231151,0.04409998149854309,-0.2815937276613285,1.2603547300403913e-06,0.0029286649565749244,-0.0031740259666139564,-1.7763568394002505e-18,-0.0002708337605967157,-0.0002762054214505248,-0.00044892895948683327,0.001107921853624623,0.00767363239220814,-0.24493464283953026,1.2274908337390204e-06,0.0029286649565749244,-0.0030205010501829477,-1.7763568394002505e-18,-6.4599562123385734e-06,-4.591347134605161e-05,0.0003570928658788098,0.0011475567676587938,0.020276316519048647,-0.4333710762177341,1.316886534999499e-06,0.0030438109316271566,-0.0030972589329405008,-1.4210854715202004e-17
noise_2023-02-21T20_07_00.489606Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,5.417932724666642e-05,7.337955941309304e-05,0.0007826121470672218,0.001189739945280281,0.04993435095665656,0.07409786752652847,1.4154811373955255e-06,0.00423682668214752,-0.0034388151789516578,-4.263256414560601e-17,9.28890193305411e-05,9.270629384161566e-05,-0.0006756778143347538,0.0012200006158614453,0.08460748252042086,0.2133010436043925,1.488401502702306e-06,0.003892459414154169,-0.0036695646748527953,-2.842170943040401e-17,0.0001431104172302034,0.00013018844545975754,1.5399356128640422e-05,0.0012005135358350418,-0.2286115088608924,-0.10926714174543095,1.4412327497231543e-06,0.003238864395308916,-0.003400161710095728,7.105427357601002e-18,-6.707543323878985e-05,-2.3254112728404835e-05,-0.001213312426611101,0.0012047915863232122,0.04311675991214855,-0.2785966263533295,1.451522766475202e-06,0.003277517864164846,-0.0038230072330398424,1.4210854715202004e-17,1.2780290784169971e-05,-6.190758158433482e-05,-0.0002153501397724972,0.0011801283047602172,0.11062955701207351,0.05636202302087234,1.3927028156962242e-06,0.0033161713330207765,-0.003400161710095728,-1.7763568394002505e-18,-3.144864812551401e-05,-9.93897332024767e-05,0.0006291695888790593,0.001167740150997145,0.3732598872142666,0.42329628757948434,1.3636170602508348e-06,0.003623056449397101,-0.003054623124863473,1.4210854715202004e-17
noise_2023-02-21T20_07_00.489985Z_WS.POZA.S4.DN1.MSEED,WS.POZA.S4.DN1,-5.782577448975026e-05,9.555001861533015e-05,0.000786407567096918,0.0018451065390068244,-0.26908340653148877,0.2761817858450817,3.404418140285742e-06,0.005046781191281872,-0.006083880485499142,0.0,-0.00018894068348529293,-0.0002882759988360458,-0.0016316304562521806,0.0017482984037744207,-0.131000849413462,0.5084333189989949,3.056547308640187e-06,0.00523873080367124,-0.0065445009893718206,-7.105427357601002e-18,-3.9556446698204094e-05,-0.00011554330988380842,-0.0015164753302841154,0.0024559310836145733,-0.05244611701429507,0.016848169444120487,6.031597487464252e-06,0.006812322305696423,-0.007043482132791401,3.019806626980426e-17,6.130890179476305e-05,0.0001531275815995022,-0.0019003013477354913,0.00197022009877586,-0.024767521672022466,0.03140913477160279,3.88176723762036e-06,0.006121464757214836,-0.004855681154051212,-3.552713678800501e-18,-8.377455092342625e-05,-0.00011554330988380842,-0.0014781146907372142,0.0017308346819885764,-0.04400010203128545,-0.17213666137244266,2.9957886963744964e-06,0.004394284282347324,-0.005162785892408645,1.4210854715202004e-17,9.370490113610796e-05,-5.796574689963635e-05,-0.0004801524038980529,0.001942740172934684,-0.0035641699447699015,0.08989912954871082,3.7742393795342864e-06,0.005660917460669657,-0.005584972549407062,-1.7763568394002505e-17
noise_2023-02-21T20_07_00.489985Z_WS.POZA.S4.DN2.MSEED,WS.POZA.S4.DN2,4.173962375768679e-05,-3.2679482859857954e-06,-3.2679482859857954e-06,0.001167696656089574,-0.13354227899462232,0.2357415629876809,1.3635154806427724e-06,0.003412732361902274,-0.003649505303083293,-1.0658141036401503e-17,-0.0002008290487336905,-0.0001567837138010917,-0.0010395176673446865,0.001186902953830158,-0.08321693634762696,-0.09883001523270707,1.408738621810754e-06,0.003105700830872202,-0.0036878659426301946,-1.4210854715202004e-17,-3.425251035545805e-05,-7.998922737978817e-05,0.0006876628075229637,0.0012309196004220652,0.16220059227543562,-0.13774235570826399,1.5151630627032165e-06,0.003950074144868756,-0.003611144663536253,-1.4210854715202004e-17,6.891623348617363e-05,9.270685790869863e-05,-0.0005406097312524677,0.001169791956825076,0.0165308152245014,-0.5747419473692648,1.3684132222526407e-06,0.003374371722355373,-0.003035369033695508,2.842170943040401e-17,-6.695217369078205e-05,-2.244826805943639e-05,3.5165898588277144e-05,0.0010781639089678893,0.014725325079404519,-0.5912672359504945,1.162437414600919e-06,0.0029905457049039974,-0.002613182376697231,2.1316282072803006e-17,-0.00011930771159821513,-3.2679482859857954e-06,-0.0005406097312524677,0.0013099619877433614,-0.05183880988741167,0.39449506620513963,1.7160004093325382e-06,0.004487415927835237,-0.004839343994984322,1.4210854715202004e-17
noise_2023-02-21T20_07_00.489985Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,1.1479238898474408e-06,1.8286637717213808e-05,-0.0004045588852269009,0.0012254326769832525,0.05068380100362482,-0.13269088180040534,1.5016852458183405e-06,0.00328040514575342,-0.0032450031875567798,1.4210854715202004e-17,-2.9882612381219176e-05,-2.036683113871618e-05,-0.00021246285818280855,0.001175079616272147,0.07163118568509635,0.15037528277553447,1.3808121045782961e-06,0.0035872902621286295,-0.0035905417727890346,1.9539925233402754e-17,0.00023786176716675684,0.00028651828523649326,0.0005547499327557728,0.0011191045546655029,0.05009093401266714,0.2806176446568398,1.2523950042730736e-06,0.0034338477039415824,-0.0032450031875567798,-4.263256414560601e-17,7.821591288616221e-05,0.0001717291959053762,-5.9020299995761435e-05,0.0012520948861400208,-0.1947864312537151,0.13782389261304484,1.5677416038979916e-06,0.003894175378504954,-0.00320634971870085,1.4210854715202004e-17,0.0002116476873785991,0.00022853808195148306,-0.00048069450570208805,0.0011636603733851999,0.1857397946177072,0.09134696320037294,1.3541054645869826e-06,0.0036259437309856743,-0.0028608111334685955,4.085620730620576e-17,6.854083249966356e-05,5.576878933535568e-05,-0.00013632723770873667,0.001090874465562597,-0.22075300744307672,0.028828785641910493,1.1900070996164817e-06,0.0029348665605222805,-0.003129042780987875,-1.4210854715202004e-17
noise_2023-02-21T20_07_00.490689Z_WS.POZA.S6.DN1.MSEED,WS.POZA.S6.DN1,-0.00014815236506482678,4.2865464461806936e-05,0.0018852010652975226,0.002018501627584338,-0.23698524751427383,-0.33565077366654883,4.074348820560622e-06,0.004226517809552819,-0.0057528122295287904,1.4210854715202004e-17,-0.00010224492855299871,-9.154318860727983e-05,4.5048249147663454e-06,0.0019966921969529826,0.07481531686429643,0.11332445713303985,3.986779729372928e-06,0.007028308643025932,-0.005177109807015406,2.4868995751603507e-17,6.606168039852284e-06,8.122610400856872e-05,0.001501301840518785,0.001915222750566888,-0.08140567535698612,0.09613730732133874,3.6680781842889963e-06,0.005301201375485782,-0.005944761841918159,2.842170943040401e-17,0.00010471042897335971,0.00013876706332899017,0.0008488781389113206,0.0016928057249193755,-0.3008379725989525,0.07615922841217193,2.8655912223198124e-06,0.004802220232066202,-0.004946799555079277,-2.842170943040401e-17,0.00012804306835578793,0.0002348150768511758,-0.0017994701363741874,0.0018043704850061728,-0.009084856725621229,0.30233070071867285,3.255752847161411e-06,0.007105029922119734,-0.004447818411659695,0.0,3.331922897136455e-05,4.5048249147663454e-06,-0.0007247865704412237,0.0019344094922194896,-0.11490097674001537,-0.08030671622278174,3.741940083588863e-06,0.005224333681737256,-0.00552250197759266,4.263256414560601e-17
noise_2023-02-21T20_07_00.490689Z_WS.POZA.S6.DN2.MSEED,WS.POZA.S6.DN2,-0.00013406032063160197,-0.00017520534482605223,-0.00017520534482605223,0.0012128204984559138,-0.01437391743546442,-0.3839113736843758,1.4709335614748514e-06,0.002741805814891259,-0.0033608888258572197,7.283063041541027e-17,0.0001111221302624383,0.0001510391061155536,0.00040052052690941006,0.0013160222129833805,0.03384584323433601,0.24117175416272651,1.7319144650656744e-06,0.004046784762522173,-0.003437652141971091,-1.4210854715202004e-17,3.220931661614934e-05,9.346669052168087e-05,-0.00032873254898603993,0.0011990544209777509,-0.06298961953368878,-0.23926543075883666,1.4377315044662893e-06,0.0036245855230144512,-0.0030154531884294925,7.105427357601002e-18,4.019272208155274e-05,0.00013184849156167806,-0.001057985052949245,0.0011314041022341796,-0.26257383615315993,-0.47521533297528107,1.2800752425523299e-06,0.002511515008651278,-0.0033608888258572197,2.842170943040401e-17,0.0001221760660846676,5.5084889481683685e-05,0.0008611009955248831,0.001223627521601999,0.05919502694508025,-0.3389710270510964,1.4972643116218502e-06,0.0036629667521222036,-0.0029003080712756246,3.552713678800501e-17,3.6200990752238814e-05,5.5084889481683685e-05,-0.0006357863853737703,0.0011822879419493635,0.17093719441662913,-0.2099274091682517,1.3978047776788618e-06,0.003317531114694476,-0.0033608888258572197,-7.105427357601002e-18
noise_2023-02-21T20_07_00.490689Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,-1.8408337992940186e-05,-0.00010407379551687257,-0.0011977912665680753,0.0012678320048513801,-0.016870011980844868,-0.010573489803296532,1.6073979925254698e-06,0.0031776642762578605,-0.003961514289803874,1.4210854715202004e-17,8.20110314616376e-05,8.772940221777277e-05,-0.0004305784756294941,0.001130244952296091,-0.08722822260612192,-0.3869309280050892,1.2774536521907932e-06,0.003062289528306734,-0.0028481772550152584,-3.552713678800501e-18,-7.459642590333607e-05,-8.50398903983546e-05,0.00014512394688388896,0.001233920880191748,-0.055972738597627705,-0.5213974592354451,1.5225607385731778e-06,0.0026786831328374436,-0.0032323693091034435,1.7763568394002505e-17,2.28969930905243e-05,1.100812312424921e-05,0.000721412028016166,0.0012264372419131917,0.12479793700674546,-0.33129384260833783,1.5041483083516367e-06,0.003714713229914198,-0.003001619813202306,1.4210854715202004e-17,2.1065052930164177e-05,0.00010705613664573776,0.0004906625321150284,0.001182455435549006,-0.18077594760467836,-0.045479689829087455,1.3982008570593896e-06,0.003369760303301953,-0.0031937158402463982,-8.881784197001253e-18,5.5288599992195125e-05,0.00010705613664573776,-8.318611304273419e-06,0.0012067710842069757,-0.009382736938692937,-0.2150149749272927,1.4562964496780796e-06,0.0035232028614890004,-0.002771455975921177,-1.5987211554602253e-17
noise_2023-02-21T20_07_00.490809Z_WS.POZA.S3.DN1.MSEED,WS.POZA.S3.DN1,-0.00010029868234325539,-0.00014068467580946167,-0.00012148605420417063,0.001746454570738725,0.08584848727897298,0.081420377153826,3.0501035676541845e-06,0.004983297487641157,-0.006224195279224909,-1.4210854715202004e-17,3.065985580099966e-05,7.042695452151733e-05,0.000262339963247275,0.0017071040844623495,-0.04565089541684321,-0.318730355115147,2.914204355188037e-06,0.003946974561255095,-0.004880804218144954,-1.0658141036401503e-17,0.0002938046189696607,0.000262339963247275,-0.0005436727112025174,0.001752867788124983,0.08750688374681735,0.12056032155710739,3.07254548264617e-06,0.0052903290186713,-0.004995959344113159,0.0,7.94819688451289e-05,8.960727429500278e-05,-0.0011961696201371343,0.0016691083227420576,-0.08012230749405819,-0.4581117379714694,2.785922593046805e-06,0.003946974561255095,-0.003921275778180195,3.1974423109204506e-17,-0.00021053149403306285,-4.472817144661768e-05,0.0001471848372790703,0.001820432047128177,-0.1044102251903938,0.06812972530219197,3.313972838211286e-06,0.005060055370398711,-0.006300953161982463,-1.4210854715202004e-17,-1.4783592669906115e-05,-8.308881099351887e-05,-0.00019824393696172359,0.0016733811130259962,-0.08196742989968996,0.015005045805627226,2.800204349432122e-06,0.005328726261881951,-0.004880804218144954,1.4210854715202004e-17
noise_2023-02-21T20_07_00.490809Z_WS.POZA.S3.DN2.MSEED,WS.POZA.S3.DN2,-4.7591292735614523e-07,0.00011266637757448876,0.0001510636207851057,0.0012993731045956418,-0.053804566955610734,0.014935774043399075,1.6883704649465166e-06,0.0036054062686884957,-0.003994173179263518,-1.4210854715202004e-17,-0.00011577489129381667,-7.922832931935875e-05,-0.00015600451390875217,0.0012662466594286269,0.05480427338100746,0.08488820047845191,1.6033806025141567e-06,0.004219524236244372,-0.0036871233464015013,1.7763568394002505e-17,0.0001630303101405717,0.0001510636207851057,0.00011266637757448876,0.0013150401356807192,0.042358237508796234,0.11128515280258222,1.7293305584511645e-06,0.003758940336035442,-0.004416378138093706,-2.1316282072803006e-17,-4.8837185845632584e-05,-4.084938794058228e-05,0.0005348713364046761,0.001184669788908194,-0.10619973236294812,-0.006139458397838915,1.403442508751785e-06,0.0031832196116901843,-0.003571968220433366,2.842170943040401e-17,0.00011681796511019658,7.42874361957123e-05,-0.00011762557252997567,0.0013248801689021645,-0.1185332038212768,0.19379068569453972,1.7553074619502278e-06,0.00395085334476113,-0.0038022601705378304,0.0,-8.614437195156526e-05,-7.922832931935875e-05,3.590849481697067e-05,0.0012376854448324264,0.10224332737396456,0.054860026934648864,1.5318652603500413e-06,0.0036054062686884957,-0.003226539446192572,-7.105427357601002e-18
noise_2023-02-21T20_07_00.490809Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,0.0001328722394855202,0.00019331455160494102,-0.0002670131229584308,0.0011974229079651914,-0.024392034053566894,-0.4933521138874122,1.433821620519815e-06,0.0031872014121218676,-0.002761918840056055,2.842170943040401e-17,6.811010939244536e-05,7.852546227382391e-05,-0.0006892729872836515,0.0012416373298496032,0.2508642450014458,0.9068228170779418,1.5416632588760526e-06,0.005528664571032445,-0.0034529960105194493,7.105427357601002e-18,0.00010986054102630945,0.00013592000693882483,-0.0004204556811465932,0.001148667499888913,-0.0416588952594992,0.5172734425665015,1.319437025301046e-06,0.003532739997354122,-0.0037212276580387287,8.881784197001253e-18,2.051714737493277e-05,7.852546227382391e-05,-0.00015163837500841964,0.0011231599567110468,0.04424661845810092,0.435236421214932,1.2614882883591606e-06,0.003456018718260041,-0.003068803956431265,-7.105427357601002e-18,-5.282286110833797e-06,5.919872784530128e-05,7.852546227382391e-05,0.0012095016471800246,-0.22764325147873957,0.21825748810059942,1.4628942345311928e-06,0.0030724123227907504,-0.004489026107596205,7.105427357601002e-18,7.685282125738365e-05,9.755936739234188e-05,-0.0006125517081906855,0.0012160139001134232,0.10027041258234808,-0.031445740421153,1.4786898052690582e-06,0.0034173652494029956,-0.00310745742528831,-3.552713678800501e-18
noise_2023-02-21T20_07_00.493184Z_WS.POZA.S2.DN1.MSEED,WS.POZA.S2.DN1,-4.773952722523788e-07,-0.00022676739361819515,-0.0007449288568111567,0.0022455043237619653,-0.01865319339071499,-0.3174687042273603,5.042289668033681e-06,0.00554965677327152,-0.00600319156050791,-7.105427357601002e-18,1.2571957247823577e-05,-0.00013082919108719162,-0.002395314845257643,0.002365919806655161,0.0338666288155756,-0.44936253030506945,5.597576531523194e-06,0.005818327664754831,-0.00646381206438059,3.552713678800501e-18,-3.179519709594618e-05,-7.325162810315896e-05,-0.0026639857367408144,0.002287764708130528,0.045708926859870415,0.23483398175539483,5.233867359767561e-06,0.008121283769463226,-0.0063102962988654835,-3.552713678800501e-18,-6.57265005070977e-05,9.944445718539754e-05,0.0009054571316351901,0.0024533643698768513,0.019624074148514768,-0.19650653457115164,6.018996731381239e-06,0.007238476608592268,-0.00623350181244418,2.6645352591003756e-17,-0.00014018420903836988,-0.00013079258742351073,-0.0007832894963581972,0.002292498968358248,-0.14993711341270285,0.35401054034181056,5.255551519923633e-06,0.006163793042659306,-0.0081909925392481,-1.0658141036401503e-17,-9.688341203158146e-06,6.108381763849636e-05,0.001673109166537942,0.002487038736935746,-0.0666418830188417,-0.26281820656712984,6.18536167901895e-06,0.006048637916691101,-0.006732482955863761,-1.4210854715202004e-17
noise_2023-02-21T20_07_00.493184Z_WS.POZA.S2.DN2.MSEED,WS.POZA.S2.DN2,-2.7085526837207763e-05,-6.240004609553907e-05,-0.0017895713700472168,0.0014598834096485277,0.07841443553893927,-0.3691744839657698,2.131259569767011e-06,0.004351498494520441,-0.003900568711450323,-1.509903313490213e-17,4.200154574284163e-05,0.00018708137469833103,-0.0002543039039053068,0.002085003931762315,-0.07949100448155633,-0.2752733499452935,4.347241395464313e-06,0.005426191211369324,-0.006088323935610947,-1.4210854715202004e-17,0.000209192037372141,0.00022546489153505892,0.00089714669570113,0.0014143101195352808,-0.07890529574853017,-0.23420467044728221,2.0002731142199e-06,0.0041595946367106555,-0.003900568711450323,2.842170943040401e-17,4.169484364478459e-05,0.0001295129626301663,-2.4011953800842375e-05,0.001422676135046578,-0.23184293944810788,-0.11850274144802597,2.024007385231069e-06,0.0038141567115539416,-0.004092481720176011,1.2434497875801754e-17,-6.20897202347692e-05,-6.240004609553907e-05,-0.000369449878957539,0.0014315176236773602,-0.10028344055148335,-0.0854074211446254,2.0492427068988764e-06,0.003583864761449477,-0.0039389476528290815,0.0,-9.832214956744243e-05,-2.4011953800842375e-05,0.0003598049127346482,0.001444999396497975,0.07464272869448865,-0.22348531614357503,2.0880232558795124e-06,0.004505032561867369,-0.003478372903536073,-2.1316282072803006e-17
