File,Trace ID,P-Pick Time,S1 Mean,S1 Median,S1 Mode,S1 Std Dev,S1 Skewness,S1 Kurtosis,S1 Variance,S1 Max,S1 Min,S1 Z-Score,S2 Mean,S2 Median,S2 Mode,S2 Std Dev,S2 Skewness,S2 Kurtosis,S2 Variance,S2 Max,S2 Min,S2 Z-Score,S3 Mean,S3 Median,S3 Mode,S3 Std Dev,S3 Skewness,S3 Kurtosis,S3 Variance,S3 Max,S3 Min,S3 Z-Score
34161791_2023-02-21T00.40.23.072380Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-21T00:40:44.556000Z,-0.00024955032283251514,-0.00030507075991705507,-0.00030507075991705507,0.0011244224645314469,0.034593658208044276,-0.1903363645282461,1.264325878742973e-06,0.0027268839108380225,-0.0034910536474791892,-5.5067062021407764e-17,-1.4490379495844392e-05,1.8143564581544069e-06,0.0004627276896404203,0.0014638184040599636,-0.06118265462672542,0.1904029346769538,2.142764320064659e-06,0.003533335829251428,-0.004642458492505955,-4.618527782440651e-17,2.634408205789541e-05,9.786236998020058e-05,0.0006928915269215487,0.0014211793592480515,-0.21586311366331085,0.21794873085703292,2.019750771152702e-06,0.003955010034957754,-0.0038746600429484797,4.4408920985006264e-17
34162221_2023-02-21T01.06.56.699238Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-21T01:07:18.383000Z,5.791002771741396e-05,0.00016141698941168897,-0.0006063814601457864,0.001233394232171373,-0.34137402923213733,0.5776306446141706,1.5212613319536106e-06,0.003424121156066789,-0.004290759832508329,4.618527782440651e-17,-1.408850027251811e-05,8.267260533531273e-06,-0.000951334386759147,0.0019083654786862486,-0.0926630216923619,0.34075018193599904,3.641858800241395e-06,0.006225911989539623,-0.0065168482434677785,-7.105427357601002e-18,4.4252468721476606e-05,6.566180519908984e-05,-0.00045235324333873,0.0015792201819454874,-0.29266871613776824,0.15503424808508148,2.4939363830639386e-06,0.004767622028137648,-0.004406134580458339,2.1316282072803006e-17
34162431_2023-02-21T01.31.15.097675Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-21T01:31:36.847000Z,-4.168718680406941e-07,2.8036766479209523e-05,-0.0004902711113680574,0.0010908481882573322,0.07284795303840293,0.05156129270686538,1.1899497698243041e-06,0.0033867889466563557,-0.0027544273325656593,-7.105427357601002e-18,7.646370637017451e-05,0.00012349912138236166,-0.0008744631654573573,0.0018515439977146292,-0.26226440081630464,-0.035003908562851294,3.428215175473071e-06,0.004538193791683122,-0.006055199309458911,-2.4868995751603507e-17,-9.40519718796902e-05,-0.00012540579170839522,0.00027694167957052404,0.001578144798073716,0.2148695927751856,0.37924539245583677,2.4905410036871295e-06,0.005650945167853957,-0.0041752351423494935,2.1316282072803006e-17
34162431_2023-02-21T01.31.15.097936Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-21T01:31:36.924000Z,-4.4996337163980574e-05,-0.0001591739988971017,-0.00042740564641638115,0.0012060732644311545,0.18539772155048792,0.604628288909105,1.4546127191756216e-06,0.0036792325902713814,-0.004073716208540771,-7.105427357601002e-18,8.101815872420892e-06,1.3888123028472704e-05,-0.0016941852393931585,0.0021654428759333645,-0.1741698141360416,0.20492494634901304,4.68914284893056e-06,0.006634465981932377,-0.00725969909610179,2.842170943040401e-17,0.00011161346283549097,9.060940212255388e-05,0.0007239991986103849,0.0016746039588702527,0.04336161874681361,0.38370682500810016,2.8042984190639233e-06,0.004946012183249274,-0.005187053243329387,-2.1316282072803006e-17
34162431_2023-02-21T01.31.15.099238Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-21T01:31:36.929000Z,1.5243626003305103e-05,7.974431223526609e-06,-6.874684787055458e-05,0.0010916744503068454,0.1868164393514212,0.5835199600432377,1.191753105452753e-06,0.0032706785978797418,-0.003100701518624517,3.552713678800501e-17,-1.838020663285786e-05,0.00020007045826761898,-0.0005677279912898564,0.003241432765495383,-0.15583936964109732,-0.2394156060263497,1.0506886373227046e-05,0.008490653869356119,-0.008512772817146103,-1.7763568394002505e-18,-3.45045597321436e-05,4.662790008057187e-05,-0.00022218940605760168,0.0024559028899678276,-0.45486048385572564,0.4571022872790831,6.0314590049523265e-06,0.006379354547727785,-0.008474119348290171,2.4868995751603507e-17
34162431_2023-02-21T01.31.15.100647Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-02-21T01:31:36.941000Z,8.222789651476101e-05,0.00010427677220464375,-0.0003560509023587281,0.0013158051307177098,0.35811671963280495,0.4817293217728249,1.7313431420230495e-06,0.004979299117068775,-0.0026975140612693054,0.0,-0.00025264233131270836,-0.00014462814088667076,0.00014293024106057373,0.0020968433647507493,-0.3185393711517057,0.7218713970383841,4.396752096299243e-06,0.006014743555526637,-0.008070346232314951,-7.105427357601002e-18,-9.234053937884534e-05,-0.00020260834417168102,-0.00027874396464575284,0.001503592578515179,0.024112590647991303,-0.37703053841439393,2.2607906421659246e-06,0.003711933865471989,-0.0037716119685830963,-3.552713678800501e-17
34162431_2023-02-21T01.31.15.101079Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-21T01:31:36.906000Z,-0.00011431378181146873,-0.00013469938702272429,-0.0003256240968290285,0.0011145068001905153,0.0031468506421541195,-0.10832724010838479,1.2421254076709012e-06,0.0024375132677878753,-0.0034354713639159758,0.0,-0.00012201167870010373,-5.7392449309749056e-05,-0.0018998744648010245,0.0024351367470425577,-0.1858386478842774,0.36515442461028425,5.92989097679701e-06,0.006275919856956358,-0.008309322391542319,4.4408920985006264e-17,-1.2699668774048225e-05,-5.7392449309749056e-05,0.0003267996047784357,0.002686088242158667,-0.09220898228486839,0.26244889749013867,7.215070044663038e-06,0.007734209818358334,-0.008233186771067132,1.4210854715202004e-17
34162741_2023-02-21T02.39.54.850647Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-21T02:40:16.708000Z,4.357782109926337e-05,8.635432663385814e-05,0.0004318929118661129,0.001245436718507063,-0.08144958355788061,-0.019188849832512123,1.5511126198056412e-06,0.0037713183576152938,-0.003443995828921627,2.842170943040401e-17,-0.00012177469076516878,-8.641496598226923e-05,-0.0010263970495369779,0.001574738026957841,-0.0883610935014626,0.29197274459532796,2.4797998535470738e-06,0.004308952969890526,-0.005247824375555858,3.907985046680551e-17,1.7635486910379623e-05,8.635432663385814e-05,-0.0013719356347681173,0.0017454733793176725,-0.22790311572935637,-0.046196206935043005,3.0466773179066554e-06,0.004078203473990503,-0.005709323367357018,2.1316282072803006e-17
34162741_2023-02-21T02.39.54.852047Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-21T02:40:16.584000Z,1.1758334915951823e-07,-4.134298224676059e-06,0.00022602953905645224,0.0012362940345982147,0.06827917768368996,-0.17704960244451318,1.5284229399831318e-06,0.0032966376786674597,-0.003420281023067938,-1.4210854715202004e-17,0.0001014482376149684,-8.085557731875725e-05,-4.278776708172131e-05,0.0018077505475611226,0.4146151796705048,0.7528360444894773,3.2679620422075388e-06,0.006482620566229593,-0.004686474957425821,2.6645352591003756e-17,-0.00011104510781303395,-0.00010018231174727988,-0.0005417689105010231,0.0018170224679594292,-0.024516336359897868,-0.17441181541912876,3.301570649069375e-06,0.005599447368720992,-0.00530083084879625,0.0
34163051_2023-02-21T03.41.55.050319Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-21T03:42:16.904000Z,2.0929451708578476e-05,1.2870789110767192e-05,-0.0009083702186348707,0.0012163690756719799,0.06190378522022558,0.06387062059795579,1.4795537282511068e-06,0.004426394142173739,-0.003287901187782484,-2.842170943040401e-17,0.00018352234016014336,0.0005885732116241503,-0.007126307776950966,0.020179408182482466,0.17067161109567328,1.0786324919338783,0.00040720851459524033,0.06910008978381565,-0.05936354264334069,2.1316282072803006e-17,9.860503808773014e-06,-0.0004861103543090923,-0.016990555897391454,0.02142823493466046,0.4777787726145786,1.6297844836531876,0.000459169252415003,0.0871008930985376,-0.05491136582142067,-3.552713678800501e-18
34163051_2023-02-21T03.41.55.052143Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-21T03:42:16.905000Z,4.602428003128156e-06,2.7714859744489786e-05,0.00029711782450155737,0.0010946210484308117,0.19430589631302767,0.28390474558914924,1.1981952396677697e-06,0.003291004685019599,-0.003042307621247624,-3.1974423109204506e-17,7.523754272797595e-05,-0.0003746326115338718,-0.010334928745496404,0.010527941274628682,-0.0985335859224844,1.9229377664318683,0.0001108375474820302,0.0395233608103646,-0.03869954698269813,2.4868995751603507e-17,0.0002080789733324339,0.0005846762064488019,-0.007302388416122433,0.008723998837188792,0.07006559453086025,-0.3357337006774328,7.610815571127139e-05,0.02267279102343053,-0.02012245558684393,-7.105427357601002e-18
34163051_2023-02-21T03.41.55.052276Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-21T03:42:16.904000Z,2.5762227352308585e-05,-2.25241544702601e-05,-0.0009056973519777467,0.0011845939450070245,0.011072737765096399,-0.4416638511844706,1.4032628145473057e-06,0.003316901291278921,-0.003323296131362396,-7.105427357601002e-18,0.00015522557904215116,0.0011482074249850286,-0.02105586779856616,0.01740412882585116,-0.06261083901222292,2.738271096449715,0.0003029037001868232,0.06848899241772125,-0.064427402489974,2.97539770599542e-17,0.0002509784206201856,-0.0016155155982507695,0.0028940557683348063,0.02063823326056523,0.9216972021114469,2.4040221346642214,0.00042593667211750106,0.07954271319342666,-0.04585031109411868,1.7763568394002505e-17
34163051_2023-02-21T03.41.55.052397Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-02-21T03:42:16.920000Z,-1.3254353240466871e-05,4.408396819781615e-05,-0.0011846278145419252,0.001212150426655428,-0.43900651850727057,0.5850831229651141,1.4693086568409361e-06,0.0033448559450910673,-0.0038329760898277118,1.0658141036401503e-17,0.000214609016985494,-0.0003207813514624036,-0.0008777426981667158,0.011620751798779711,-0.23093949192513843,2.868161542966199,0.00013504187236884187,0.04445106309806241,-0.04451750903709272,1.7763568394002505e-17,-4.825331231408296e-05,0.00035096908457358324,-0.006519977833969429,0.01200689195821617,0.10512148542584313,0.3509404546536534,0.00014416545449627614,0.03681407470581916,-0.03396276940480663,-2.1316282072803006e-17
34163051_2023-02-21T03.41.55.053482Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-21T03:42:16.910000Z,-8.960924819215843e-06,-4.230832658668532e-05,-0.0011550597027575214,0.0011563938665933885,-0.020612274783723575,-0.1331662215585463,1.337246774694808e-06,0.0032203958400684146,-0.003189637745291774,1.4210854715202004e-17,0.00010648175953091254,-0.00011902960568076652,0.010397642216367183,0.012186238386600347,-0.1842003184719502,1.4734219797921062,0.00014850440601505183,0.034655036558262256,-0.043183093522093395,1.0658141036401503e-17,7.394256665718251e-05,-2.2981592158720332e-05,0.00014978770045740702,0.008329168955003938,0.00918221427354699,0.26491459404295403,6.937505548100139e-05,0.022564700026861204,-0.023800135866443563,-1.7763568394002505e-17
34163411_2023-02-21T04.49.09.159092Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-21T04:49:31.097000Z,-9.82228134541679e-05,-0.00019429893858959532,-0.0009615117295281765,0.0012140055701287884,0.11674241448921346,0.5891614428893277,1.4738095243037246e-06,0.0038362036776229797,-0.004377072795752545,2.1316282072803006e-17,-1.5822988390205857e-05,9.384510197654322e-05,0.0008423168171060536,0.0023974596681160584,-0.3429583058875824,0.968344460810564,5.747812860243161e-06,0.006599341042239884,-0.009520326788135957,3.552713678800501e-18,3.6089791601273056e-05,0.00011258617778561416,-0.0011922612254293143,0.007873751624884521,0.20811570312972738,0.892727636336546,6.199596465037163e-05,0.023679489007836185,-0.01880887248606306,-1.7763568394002505e-17
34163411_2023-02-21T04.49.09.159201Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-21T04:49:31.088000Z,7.252607138841474e-05,-4.606745633230958e-05,-0.0006211842202267985,0.001212289468083081,-0.10131215382308181,0.12129565493123406,1.4696457544251598e-06,0.003216051051703896,-0.003768513638931887,2.4868995751603507e-17,0.0001354351776109029,0.00018468203956882804,-0.00043025951042049434,0.0018441268003916433,-0.24275130408031986,-0.1414811417387578,3.40080365592272e-06,0.004483416303300683,-0.005150667979858675,-1.0658141036401503e-17,-4.327035076760611e-05,-6.539419076027458e-05,-0.0001995100145193567,0.002673405443589509,0.31427660690367754,1.5425715071861053,7.147096665814019e-06,0.009434574268640002,-0.007684227165813345,-1.7763568394002505e-17
34163411_2023-02-21T04.49.09.160249Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-21T04:49:31.048000Z,8.389864282105424e-05,0.00010542511102237939,-6.705135228430095e-05,0.0012414014424930767,0.05378335389082404,-0.2509079652115598,1.5410775414238916e-06,0.0035792592098400893,-0.0027921209066630536,0.0,1.2645543093739755e-06,-4.801744716522535e-05,-0.000642753774797684,0.0021590613183482695,-0.00020076056451514602,0.13289276935365057,4.661545776387768e-06,0.007801272194478979,-0.0065151527478815256,1.7763568394002505e-17,-3.08014264001471e-05,-4.801744716522535e-05,-0.0029074956546141805,0.0026338975849514268,0.08022935722285517,1.4679473698335421,6.937416488012958e-06,0.009643168551350244,-0.00858779860065393,-1.4210854715202004e-17
34163411_2023-02-21T04.49.09.161007Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-21T04:49:31.055000Z,-0.0002066261052089603,-0.00018366125943936368,-3.021870125120131e-05,0.0011696260721846372,0.20758169914658522,-0.174196992392897,1.3680251487340619e-06,0.002925600349028689,-0.003024105561769243,7.105427357601002e-18,0.00014894364084970153,0.0001232238569358458,0.0014667247290067044,0.003352679760071847,0.05633080360815232,-0.1606300850894904,1.1240461573595416e-05,0.009565212113051112,-0.00820542736438969,2.3092638912203255e-17,3.847889300546748e-06,0.00023859860488585695,-0.0020642110851676753,0.007236183176373652,-0.27508917666352345,1.5926477478058496,5.236234696203307e-05,0.020427422520331317,-0.025976066841830493,-1.4210854715202004e-17
34163411_2023-02-21T04.49.09.161225Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-02-21T04:49:31.062000Z,7.255363585712979e-05,0.0001352284786319666,0.0011144496896620568,0.0012562014652123504,0.17220663250142731,0.07221860102317379,1.5780421212016559e-06,0.004261779108367145,-0.003222938042926843,3.552713678800501e-17,-5.424379779889597e-05,-3.695515536470907e-05,-0.0013429738758174257,0.0020172682310748294,0.03308853685385159,-0.18744145920056532,4.069371116103771e-06,0.005527973042725029,-0.005142726996129979,-3.552713678800501e-18,0.00011787892770161099,9.716066839437302e-05,-0.00022905118240880144,0.0037046970449594353,-0.01040944673710809,3.211844829614371,1.3724780194931173e-05,0.014432326686563949,-0.014276658818631133,-1.1546319456101627e-17
34163481_2023-02-21T05.15.35.189899Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-21T05:15:57.063000Z,8.266592051084494e-05,0.00012428984988344726,0.0002004254703575191,0.0011993291030592266,-0.08622703413129965,0.24649061063830535,1.438390297444849e-06,0.0032329657997314906,-0.0038289058286172678,-1.4210854715202004e-17,-3.1494656194306845e-06,-0.0002212487353488075,-0.0002212487353488075,0.004415424273833863,-0.0880664188944236,0.3092985468484466,1.94959715179613e-05,0.013020492641079011,-0.013078798057688442,1.4210854715202004e-17,0.00030205363920212324,6.630964659843699e-05,-0.0023319623983582474,0.012463521521939018,-0.02063652411290993,1.3331164217112574,0.00015533936872783708,0.03800703196367451,-0.03441902681815955,7.105427357601002e-18
34163481_2023-02-21T05.15.35.190426Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-21T05:15:57.060000Z,-2.0990435512947422e-05,-4.556701380182972e-05,0.0004537069589263615,0.0011554533224471882,-0.09190730657104888,-0.045691966406429696,1.335072380354246e-06,0.0032935656026373467,-0.0035381421884291687,0.0,1.4158452167212634e-05,-0.0001413221980149865,-0.0024248051536405538,0.0035277353155071956,-0.1449841736654663,0.3066451999777211,1.2444916456276652e-05,0.009550156629810487,-0.011790072130661737,7.105427357601002e-18,-5.779709859328255e-06,-7.206374255346757e-06,0.000146236183932258,0.005224783079635772,0.11661337974170954,2.751436850186778,2.7298358229248266e-05,0.020795973432559983,-0.017432307266464452,4.263256414560601e-17
